"GEOID","cluster","cluster_label","total_pop","pct_white","pct_black","pct_asian","pct_hispanic","median_age","poverty_rate","median_income","unemployment_rate","education_low","uninsured_rate","language_isolation","disability_rate","housing_overcrowding","owner_burden_rate","renter_burden_rate","outdoor_worker_rate"
"95823",17,"Hispanic / Younger / Low income",79272,0.142395801796347,0.191114138661823,0.232578968614391,0.328728933292966,30.8,0.244777677355296,44981,0.113699327189461,0.23985401459854,0.0883389091646391,0.144494394494394,0.128687652068127,0.00749175906502847,0.307973390799213,0.644884124231436,0.0903291656034703
"90605",13,"Hispanic / Younger / Mid-low income",40957,0.159240178724028,0.00666552726029739,0.0410430451449081,0.764680030275655,34.1,0.115014956112392,75575,0.0539230848541087,0.210729564986938,0.0982127576342877,0.111338690194843,0.0876751179677758,0.0285906815556411,0.335295766750771,0.526429010448679,0.0888731473408893
"93648",2,"Hispanic / Younger / Low income",16194,0.0277880696554279,0.000061751265900951,0.00135852784982092,0.967642336667902,27.8,0.356660680002477,33117,0.101099199348623,0.513420585625555,0.16950722489811,0.303415031570371,0.0951587007533654,0.0134915096534078,0.36343732895457,0.572815533980582,0.370621980676329
"95824",3,"Hispanic / Younger / Low income",30296,0.146653023501452,0.100442302614207,0.271554000528123,0.374207816213362,31.4,0.355337031992293,33986,0.109039190897598,0.363426561899005,0.117148999503886,0.193166368515206,0.137291218786175,0.0198319327731092,0.384525547445255,0.582,0.12078751330259
"92110",22,"White / Mid-high income",29911,0.638527631974859,0.0482096887432717,0.0650596770418909,0.203804620373776,32.8,0.159941223013451,68368,0.059145535770465,0.0537475093240689,0.0661605578647247,0.02247151498101,0.0992751880732369,0.00261415127222029,0.310609288453345,0.493954585667945,0.0530997124322878
"95713",9,"White / Older / Mid-low income",9764,0.84535026628431,0.0126997132322819,0.000204834084391643,0.094018844735764,47.5,0.10198009643993,64176,0.043010752688172,0.0323112883266877,0.0359483818107333,0.000106700810926163,0.164072101597706,0,0.353238866396761,0.594704684317719,0.177572152456488
"95826",1,"White / Mid-low income",38256,0.501960476787955,0.0880384776244249,0.097814721873693,0.242445629443747,33.7,0.188546603475513,62527,0.0759302160654343,0.0815126718042425,0.0549107961541484,0.0362953346407756,0.122894343873621,0.00352581160191591,0.214440617425692,0.518559710829974,0.0611409567664364
"92120",20,"White / High income",29142,0.66248026902752,0.0441973783542653,0.0767963763640107,0.177784640724727,39.8,0.0911182854787746,91947,0.0554218393716747,0.0333203996507906,0.0448473942833414,0.0123590068123441,0.0947816457886359,0.00254676385351717,0.275694975771487,0.443441466854725,0.04003218668276
"95830",8,"White / Mid-low income",902,0.539911308203991,0,0.126385809312639,0.147450110864745,54.7,0.251662971175166,80278,0.0843023255813953,0.087018544935806,0.164079822616408,0.0565410199556541,0.273835920177384,0,0.265682656826568,1,0.0857142857142857
"95831",22,"White / Mid-high income",42514,0.346921014254128,0.126005551112575,0.267982311709084,0.191066472220915,44.5,0.0850538119788078,75632,0.05357708493597,0.0695145510064187,0.0393001728260612,0.0486764521390039,0.120078600345652,0,0.199103224575463,0.490931523750771,0.0350466172603395
"95832",17,"Hispanic / Younger / Low income",11518,0.0974995658968571,0.238756728598715,0.28919951380448,0.245876020142386,28.7,0.244678995115143,44811,0.113873295910184,0.246100257458731,0.0518892564861571,0.133850814085574,0.160630332578792,0.0161596958174905,0.462976276060388,0.565439093484419,0.0780542986425339
"92122",22,"White / Mid-high income",48438,0.488046575003097,0.0170114373012924,0.327098558982617,0.114641397250093,30.3,0.232919511690461,80232,0.0556868039149511,0.0214787407500314,0.0812146892655367,0.0398576666883638,0.072968594217348,0.00305825729469568,0.279854866698217,0.490923789226134,0.0225955047255977
"92124",21,"White / Younger / Mid-low income",32170,0.574044140503575,0.0559216661485856,0.135405657444824,0.167920422754119,32.3,0.0824328111861979,89080,0.0507596443324232,0.0308096844612026,0.0348017911234031,0.0270004564446473,0.0672659028052153,0,0.26512077294686,0.613305613305613,0.0336332792447264
"93616",2,"Hispanic / Younger / Low income",2664,0.0784534534534534,0,0.0379129129129129,0.868618618618619,30.3,0.330943396226415,35066,0.0694063926940639,0.498644986449864,0.142267267267267,0.269444444444444,0.152777777777778,0.00728862973760933,0.40650406504065,0.504731861198738,0.438665358194308
"91381",20,"White / High income",20371,0.526238279907712,0.0269009866967748,0.229787442933582,0.16827843503019,39.4,0.0581761006289308,128310,0.0707503258238689,0.0413003940588057,0.0445731677384517,0.0427386108646872,0.078739384419027,0.00269662921348315,0.340849956634866,0.531749878817256,0.0351632939290723
"93618",2,"Hispanic / Younger / Low income",31230,0.146845981428114,0.0037463976945245,0.0185718860070445,0.823727185398655,27.8,0.254853192932588,42665,0.115285367334548,0.376672704961141,0.108588129496403,0.187768430767046,0.098792394655704,0.00842209561555611,0.285951196398958,0.508175447703089,0.282233850905036
"93702",3,"Hispanic / Younger / Low income",44139,0.0623258342962006,0.032148440154965,0.133079589478692,0.759351140714561,27.9,0.442835470969521,26580,0.126497615447249,0.525495517723497,0.155841799709724,0.262621226097579,0.15296171988389,0.0163107449134017,0.333333333333333,0.664704376759662,0.259604500965444
"91352",13,"Hispanic / Younger / Mid-low income",47438,0.189362957966187,0.010961676293267,0.0556515873350479,0.729415236730048,35.3,0.184827790973872,55177,0.0597537265068049,0.343780919855734,0.142182703503758,0.187943896011078,0.114004445855827,0.0194805194805195,0.441115396024918,0.644103279832519,0.108170204944398
"96110",4,"White / Older / Mid-low income",161,0.801242236024845,0,0,0.173913043478261,54.6,0.0372670807453416,59250,0,0.122137404580153,0.124223602484472,0,0.0496894409937888,0,0.333333333333333,0,0.578947368421053
"91354",6,"White / High income",32096,0.523585493519442,0.0476071784646062,0.179305832502493,0.1928277666999,36.9,0.0403762617581799,126753,0.0561745589600743,0.0340548199540724,0.0311233081768852,0.0207161981258367,0.0648350277552548,0.00204339787875839,0.300411010088429,0.486209964412811,0.0596409247417609
"95714",7,"White / Older / Low income",440,0.831818181818182,0,0,0.140909090909091,51.7,0.209090909090909,46705,0.0401785714285714,0.0735294117647059,0.0704545454545455,0.00930232558139535,0.145454545454545,0,0.294117647058824,0.740740740740741,0.0744186046511628
"95722",14,"White / Older / High income",4822,0.910618000829531,0,0.0147241808378266,0.0566155122355869,53.3,0.0470759021153049,98295,0.0387700534759358,0.0456204379562044,0.0246785566155122,0.00383795309168444,0.119867274989631,0,0.374370453273643,0.304878048780488,0.07185906351414
